timestamp,market_ticker,type,yes_bid_price_cents,yes_bid_qty,yes_ask_price_cents,yes_ask_qty_on_no_side,sequence_num,delta_side,delta_price_cents,delta_quantity
2025-05-20T15:01:51.030600,KXBTCD-25MAY2019-T106749.99,SNAPSHOT,52,125,57,25,1,,,
2025-05-20T15:01:52.490262,KXBTCD-25MAY2019-T106749.99,DELTA,52,125,57,25,2,no,41,-100
2025-05-20T15:01:52.491159,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,3,yes,52,-100
2025-05-20T15:01:52.626081,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,4,yes,10,-3240
2025-05-20T15:01:52.627624,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,5,yes,12,2700
2025-05-20T15:01:52.666192,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,6,no,6,-5400
2025-05-20T15:01:52.667103,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,7,no,8,4050
2025-05-20T15:01:52.973421,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,8,yes,11,-20000
2025-05-20T15:01:52.974788,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,9,no,7,-20000
2025-05-20T15:01:52.976056,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,10,no,9,20000
2025-05-20T15:01:53.498217,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,11,yes,50,100
2025-05-20T15:01:53.498491,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,12,no,41,100
2025-05-20T15:01:53.726779,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,13,yes,12,-2700
2025-05-20T15:01:53.727908,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,14,yes,4,8100
2025-05-20T15:01:53.772059,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,15,yes,50,-100
2025-05-20T15:01:53.786665,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,16,no,8,-4050
2025-05-20T15:01:53.787606,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,17,no,10,3240
2025-05-20T15:01:53.846613,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,18,yes,5,20000
2025-05-20T15:01:53.957376,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,19,no,9,-20000
2025-05-20T15:01:54.008124,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,20,no,11,20000
2025-05-20T15:01:54.565817,KXBTCD-25MAY2019-T106749.99,DELTA,52,25,57,25,21,yes,50,100
