1717200000000,67540.01000000,67585.89000000,67540.00000000,67573.41000000,11.67408000,1717200059999,788780.64858550,1236,8.85408000,598208.52277030,0
1717200060000,67573.41000000,67586.35000000,67561.40000000,67564.65000000,8.17416000,1717200119999,552368.98392290,514,5.02735000,339717.26070160,0
1717200120000,67564.65000000,67582.90000000,67561.40000000,67582.90000000,9.24164000,1717200179999,624481.18191500,532,6.96845000,470880.06040420,0
1717200180000,67582.90000000,67624.38000000,67582.89000000,67612.55000000,46.36648000,1717200239999,3134396.12422440,1080,30.74796000,2078708.75371570,0
1717200240000,67612.55000000,67655.00000000,67610.20000000,67647.88000000,31.94188000,1717200299999,2160432.60927430,1028,26.07786000,1763916.23626350,0
1717200300000,67647.88000000,67688.00000000,67638.20000000,67640.69000000,40.54574000,1717200359999,2743230.85656980,1457,16.48030000,1114927.52925260,0
1717200360000,67640.69000000,67640.69000000,67640.68000000,67640.69000000,1.14181000,1717200419999,77232.81177000,192,0.69392000,46937.22760480,0
1717200420000,67640.69000000,67703.89000000,67640.68000000,67672.01000000,55.98827000,1717200479999,3789735.23727950,1519,34.03826000,2303859.42154230,0
1717200480000,67672.01000000,67672.01000000,67652.21000000,67652.22000000,16.83093000,1717200539999,1138791.70564380,726,1.83870000,124406.01549900,0
1717200540000,67652.22000000,67652.22000000,67614.20000000,67614.21000000,9.87548000,1717200599999,667859.97012200,607,0.86236000,58317.99826720,0
1717200600000,67614.21000000,67620.77000000,67610.13000000,67620.77000000,6.05521000,1717200659999,409437.52822670,335,5.09269000,344354.17621210,0
1717200660000,67620.77000000,67638.39000000,67616.00000000,67616.01000000,11.84620000,1717200719999,801144.65173020,529,1.97188000,133357.67025250,0
1717200720000,67616.01000000,67616.01000000,67594.00000000,67594.01000000,8.67364000,1717200779999,586367.37716340,591,0.75433000,50995.91669290,0
1717200780000,67594.01000000,67594.01000000,67566.80000000,67566.81000000,12.79236000,1717200839999,864475.96281730,593,2.82235000,190724.01118780,0
1717200840000,67566.81000000,67586.61000000,67566.80000000,67586.61000000,3.36089000,1717200899999,227108.18108260,370,2.33846000,158013.72942280,0
1717200900000,67586.61000000,67586.61000000,67553.40000000,67553.41000000,9.31531000,1717200959999,629464.14355730,955,1.20405000,81352.95880190,0
1717200960000,67553.41000000,67553.41000000,67532.97000000,67540.00000000,12.92492000,1717201019999,872967.25441200,715,4.68054000,316106.36196910,0
1717201020000,67540.00000000,67540.00000000,67514.22000000,67514.22000000,6.78714000,1717201079999,458328.13430070,451,0.98456000,66482.58851130,0
1717201080000,67514.22000000,67519.67000000,67507.39000000,67519.67000000,4.49600000,1717201139999,303532.61486230,329,2.79658000,188799.32019370,0
1717201140000,67519.67000000,67529.45000000,67512.11000000,67529.45000000,6.09558000,1717201199999,411572.34834260,344,2.99474000,202205.30525620,0
1717201200000,67529.45000000,67529.45000000,67510.80000000,67510.81000000,7.66459000,1717201259999,517517.02462450,411,0.46751000,31567.08114080,0
1717201260000,67510.81000000,67524.00000000,67510.80000000,67524.00000000,4.52023000,1717201319999,305183.48513370,397,2.51893000,170066.81823530,0
1717201320000,67524.00000000,67524.00000000,67511.96000000,67511.97000000,3.26915000,1717201379999,220713.07620250,328,0.92934000,62743.56608550,0
1717201380000,67511.97000000,67511.97000000,67511.96000000,67511.97000000,4.86988000,1717201439999,328775.14668670,305,0.29219000,19726.32251430,0
1717201440000,67511.97000000,67511.97000000,67511.96000000,67511.97000000,3.52690000,1717201499999,238107.93587660,207,0.41526000,28035.02066220,0
1717201500000,67511.97000000,67525.00000000,67511.96000000,67525.00000000,3.71431000,1717201559999,250776.05893500,243,3.55341000,239913.19310880,0
1717201560000,67525.00000000,67538.98000000,67524.99000000,67538.98000000,4.53516000,1717201619999,306266.57534800,296,2.53850000,171427.14515780,0
1717201620000,67538.98000000,67538.98000000,67538.97000000,67538.98000000,1.69788000,1717201679999,114673.07422520,325,0.78416000,52961.36655680,0
1717201680000,67538.98000000,67559.73000000,67538.97000000,67559.73000000,4.74801000,1717201739999,320694.44386430,301,3.87061000,261430.76954680,0
1717201740000,67559.73000000,67559.73000000,67553.89000000,67559.73000000,4.44427000,1717201799999,300239.65468680,259,2.32176000,156846.19263830,0
1717201800000,67559.73000000,67606.88000000,67559.72000000,67606.87000000,36.78933000,1717201859999,2486803.93626440,962,25.86873000,1748516.78380440,0
1717201860000,67606.87000000,67630.00000000,67606.86000000,67630.00000000,23.61421000,1717201919999,1596788.57831220,481,20.73852000,1402333.92877510,0
1717201920000,67630.00000000,67635.00000000,67628.00000000,67628.01000000,10.30858000,1717201979999,697179.55079660,406,2.63226000,178021.35118140,0
1717201980000,67628.01000000,67636.28000000,67612.00000000,67636.28000000,10.77706000,1717202039999,728770.07513880,526,4.41444000,298503.49366760,0
1717202040000,67636.28000000,67636.28000000,67612.00000000,67612.01000000,8.88174000,1717202099999,600606.16421290,414,0.29838000,20179.75831310,0
1717202100000,67612.01000000,67612.01000000,67575.00000000,67580.03000000,6.80997000,1717202159999,460266.86095880,452,1.58202000,106914.55896170,0
1717202160000,67580.03000000,67580.03000000,67552.00000000,67552.01000000,5.53284000,1717202219999,373854.73071770,470,0.98310000,66420.18734580,0
1717202220000,67552.01000000,67575.00000000,67552.00000000,67575.00000000,5.32139000,1717202279999,359547.01026280,290,3.49347000,236031.33251620,0
1717202280000,67575.00000000,67588.49000000,67574.99000000,67588.49000000,4.69266000,1717202339999,317145.47347470,266,4.49029000,303467.92106260,0
1717202340000,67588.49000000,67588.49000000,67588.47000000,67588.48000000,3.02775000,1717202399999,204641.01073330,231,0.45373000,30666.92438230,0
1717202400000,67588.48000000,67592.66000000,67581.81000000,67592.66000000,6.80302000,1717202459999,459798.34185220,350,2.20393000,148957.80329170,0
1717202460000,67592.66000000,67627.26000000,67592.66000000,67627.26000000,3.25248000,1717202519999,219897.13388110,290,2.70612000,182958.67549010,0
1717202520000,67627.25000000,67627.26000000,67615.30000000,67615.31000000,5.53379000,1717202579999,374205.99055590,288,1.57544000,106525.39598060,0
1717202580000,67615.31000000,67615.31000000,67594.99000000,67595.00000000,6.32790000,1717202639999,427799.41059170,303,0.26050000,17610.68258000,0
1717202640000,67595.00000000,67603.06000000,67594.99000000,67603.06000000,1.65716000,1717202699999,112019.21536150,221,0.79880000,53998.19887870,0
1717202700000,67603.06000000,67612.00000000,67603.05000000,67603.06000000,2.64477000,1717202759999,178803.32073420,185,1.49399000,101001.55959350,0
1717202760000,67603.06000000,67664.60000000,67603.05000000,67664.60000000,13.19452000,1717202819999,892429.34995590,489,11.45110000,774471.70203160,0
1717202820000,67664.60000000,67664.60000000,67644.00000000,67648.38000000,10.34605000,1717202879999,699964.27385630,456,1.17170000,79260.84691840,0
1717202880000,67648.38000000,67648.38000000,67629.00000000,67629.01000000,4.38092000,1717202939999,296315.93118190,320,0.20095000,13591.00588340,0
1717202940000,67629.01000000,67650.00000000,67626.49000000,67650.00000000,6.85021000,1717202999999,463297.04820180,337,4.85590000,328417.23352870,0
1717203000000,67650.00000000,67671.69000000,67649.99000000,67671.69000000,4.68045000,1717203059999,316668.18837270,309,4.34318000,293847.70202770,0
1717203060000,67671.69000000,67689.64000000,67671.68000000,67685.41000000,5.15100000,1717203119999,348621.51879350,326,1.95486000,132298.51350290,0
1717203120000,67685.41000000,67685.41000000,67672.00000000,67672.01000000,2.93682000,1717203179999,198762.53918020,200,0.41130000,27835.98214150,0
1717203180000,67672.01000000,67677.55000000,67672.00000000,67677.55000000,1.41098000,1717203239999,95487.79069190,149,1.17540000,79544.36379510,0
1717203240000,67677.54000000,67677.55000000,67677.53000000,67677.54000000,2.07452000,1717203299999,140398.40742020,267,0.79436000,53760.33071730,0
